"","favor","contra","absten","quorum","ausen","title","leg","filename","yr","mo","dy","haveinfo"
"556",300,9,8,0,184,"DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE EXTINCION DE DOMINIO REGLAMENTARIA DEL ARTICULO 22 DE LA CPEUM Y SE REFORMA Y ADICIONA LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTICULOS 103 Y 107 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-569",2009,4,23,1
"557",291,0,0,1,209,"DECRETO QUE REFORMA LA FRACCION II DE LA BASE CUARTA DEL APARTADO C DEL ARTICULO 122 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr3or2-sil-570",2009,4,23,1
"558",296,0,0,0,205,"DECRETO QUE POR EL QUE SE ADICIONA UN PARRAFO AL ARTICULO 17 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-571",2009,4,23,1
"559",287,1,0,0,213,"DECRETO QUE POR EL QUE MODIFICA LA DENOMINACION DEL CAPITULO I,  SE REFORMAN LOS ARTICULOS 1o, 11,  33; LA FRACCION X DEL ARTICULO 89,  Y EL APARTADO B DEL ARTICULO 102 TODOS DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or2-sil-572",2009,4,23,1
"560",292,0,0,0,209,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA FINANCIERA RURAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-573",2009,4,23,1
"561",295,0,0,0,206,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISP. DEL COD. PENAL FED.; DEL COD. FED. DE PROC. PENALES; DE LA LEY PARA LA PROTEC. DE LOS D. DE LAS NIÑAS,  NIÑOS Y ADOLESCENTES; DE LA LEY GRAL DE EDUCACION; DE LA LARyCP; DE LA L. FED. DE PROTEC. AL CONSUMIDOR Y DE LA L. REGLAMENTARIA DEL ART. 5o CONST,  REL. AL EJERCICIO DE PROFESIONES EN EL DF (EN LO GRAL. Y EN LO PART.)",60,"60yr3or2-sil-574",2009,4,23,1
"562",272,7,4,0,218,"DECRETO POR EL QUE SE ADICIONA EL ARTÍCULO 68 BIS DE LA LEY DE PROTECCIÓN Y DEFENSA AL USUARIO DE SERVICIOS FINANCIEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-575",2009,4,23,1
"563",272,0,2,0,227,"DECRETO POR EL QUE REFORMA EL ARTICULO 46 BIS DE LA LEY DE INSTITUCIONES DE CREDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-576",2009,4,23,1
"564",261,5,2,0,233,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE OBRAS PUBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS Y DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-577",2009,4,23,1
"565",364,0,0,0,134,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE OBRAS PUBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS Y DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA (EN LO PARTICULAR LOS ARTICULOS RESERVADOS,  CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA))",60,"60yr3or2-sil-579",2009,4,28,1
"566",354,0,6,0,138,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA  LEY DE LA PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-580",2009,4,28,1
"567",354,0,6,0,138,"DECRETO QUE REFORMA LA FRACCIÓN XXI DEL ARTÍCULO 24 Y EL ARTÍCULO 25 BIS DE LA LEY FEDRERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-581",2009,4,28,1
"568",354,0,6,0,138,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA  LEY GENERAL PARA LA IGUALDAD ENTRE MUJERES Y HOMBRES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-582",2009,4,28,1
"569",354,0,6,0,138,"DECRETO POR EL QUE SE EXPIDE LA LEY QUE REGULA EL USO DE LA FUERZA POR LOS INTEGRANTES DE LAS INSTITUCIONES DE SEGURIDAD PÚBLICA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-583",2009,4,28,1
"570",345,6,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-584",2009,4,28,1
"571",348,3,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL ESTATUTO DE LAS ISLAS MARIAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-585",2009,4,28,1
"572",348,3,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  A LA LEY ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL  Y A LA LEY GENERAL DE POBLACIÓN  (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-586",2009,4,28,1
"573",348,3,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA  LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACION SOCIAL DE SENTENCIADOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-587",2009,4,28,1
"574",348,3,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE SEGURIDAD PRIVADA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-588",2009,4,28,1
"575",348,3,4,0,143,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE SEGURIDAD NACIONAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-589",2009,4,28,1
"576",343,0,2,0,153,"DECRETO QUE ADICIONA UNA FRACCION XXIX-Ñ AL ARTICULO 73 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-590",2009,4,28,1
"577",360,0,0,1,141,"ACUERDO DE LOS GRUPOS PARLAMENTARIOS POR EL QUE SE PROPONE OCUPAR LA VACANTE GENERADA EN LA PRIMER VICEPRESIDENCIA DE LA MESA DIRECTIVA DE LA CAMARA DE DIPUTADOS DEL TERCER AÑO DE EJERCICIO DE LA LX LEGISLATURA (SI SE APRUEBA)",60,"60yr3or2-sil-591",2009,4,30,1
"578",290,33,24,1,154,"ELECCION DE INTEGRANTES DE LA COMISION PERMANENTE PARA EL SEGUNDO RECESO DEL TERCER AÑO DE EJERCICIO (SI SE APRUEBA)",60,"60yr3or2-sil-592",2009,4,30,1
"579",318,0,8,1,175,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-593",2009,4,30,1
"580",262,28,21,2,189,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIV. DISP. DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, DE LA LEY DE OBRAS PÚBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS, DE LA LEY FEDERAL DE RESPONSABILIDADES ADMTVAS. DE LOS SERVIDORES PÚBLICOS Y DEL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-594",2009,4,30,1
"581",317,2,5,1,177,"DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-595",2009,4,30,1
"582",315,2,12,0,173,"DECRETO QUE EXPIDE LA LEY DE EXTINCION DE DOMINIO REGLAMENTARIA DEL ARTICULO 22 DE LA CPEUM Y SE REFORMA Y ADICIONA LA LEY DE AMPARO REGLAMENTARIA DE LOS ARTICULOS 103 Y 107 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-596",2009,4,30,1
"583",261,16,38,3,184,"DECRETO QUE QUE REFORMA EL ARTICULO 79-A; SE ADICIONA UNA FRACCION VIII AL ART. 7-A,  UN ARTICULO 59-BIS,  PARA PASAR EL ACTUAL 59-BIS A SER 59-TER,  UN ARTICULO 64 BIS Y UN ART. 107 A LA LEY FEDERAL DE RADIO Y TELEVISION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-597",2009,4,30,1
"584",291,0,11,0,200," DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISP. DE LA LEY DE INSTITUCIONES DE CREDITO,  DE LA LEY DE TRANSP. Y  ORD DE LOS SERV. FINANCIEROS Y DE LA LEY DE PROTECCION Y DEFENSA AL USUARIO DE SERV. FINANCIEROS (EN LO GENEAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-598",2009,4,30,1
"585",293,0,12,0,197,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE ORGANIZACIONES Y ACTIVIDADES AUXILIARES DEL CREDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-599",2009,4,30,1
"586",299,8,6,0,189,"DECRETO QUE EXPIDE LA LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO Y SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES COOPERATIVAS, DE LA LEY DE AHORRO Y CRÉDITO POPULAR, DE LA LEY DE LA COMISIÓN NACIONAL BANCARIA Y DE VALORES Y DE LA LEY DE INSTITUCIONES DE CRÉDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-600",2009,4,30,1
"587",184,86,43,0,189,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, DEL CÓDIGO PENAL FEDERAL Y DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-601",2009,4,30,1
"588",294,0,7,0,201,"DECRETO QUE EXPIDE LA LEY DEL INSTITUTO NACIONAL DE LAS MUJERES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-602",2009,4,30,1
"589",231,75,5,0,191,"DECRETO QUE EXPIDE LA LEY DE LA POLICÍA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-603",2009,4,30,1
"590",291,6,7,0,198," DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY DE EXPROPIACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-604",2009,4,30,1
